id,title,artist_name,year
910181,Rat Race,Avantasia,2010
959334,Richard Three,Kid Congo and the Pink Monkey Birds,0
361322,She Said,Hasil Adkins,1984
754544,Last Nite,The Strokes,2001
959346,Song Of India,Tommy Dorsey,0
918387,Wildfires (Instrumental Mix),Steve Allen & Ben Alonzi Featuring Tiff Lacey,0
918388,Ain't Necessarily So - Live,Electric Light Orchestra (ELO),0
959352,Someday (You'll Be Sorry),Louis Armstrong With The Commanders,0
918395,El tiempo no es mi amigo,Inuit y Cia.,0
623484,La Chica De Los Ojos Cafes (Brown Eyes Girl),Roberto Jordan,0
959357,California,Pat Green,2003
705406,Capt. St. Lucifer,Judy Kuhn,0
344961,Folsom Prison Blues,Johnny Cash,1957
926594,Whatever Gets You Thru The Night (2005 Mix),John Lennon,0
910211,Short Shorts,Royal Teens,1986
959368,Feed Us [Live Album Version],Serj Tankian,2010
959980,All Funked Up 96 (Jules & Skins Marimba Mix),Mother,0
754573,Cuando Nadie Me Ve,Alejandro Sanz,2001
841197,Boat Less Booze Cruise Party,The Lawrence Arms,2002
942992,I Get Lonely (Janet Vs Jason - The Club Remix),Janet Jackson,0
606360,Down City Streets,Ruby Hunter,0
867139,Tuesday Night,Jack Ingram,2004
893844,Save Your Love,Great White,1987
959982,Aurelia,Rene Ablaze,0
910230,In an Old Dutch Garden,Glenn Miller,0
942233,Acabado En A,El Canto del Loco,2008
861086,Hell Is Round The Corner,Tricky,1995
902047,O My Heart,Mother Mother,2008
828320,Wide Open Space,Silverlake,2008
951202,Burning All Bridges,Adelyn,0
246692,De cara a la pared,Lhasa De Sela,0
928037,Promised Land [Live at Oakland Coliseum Stadium_ Oakland_ CA_ October 9_ 1976],Grateful Dead,0
951209,Jana Gana Mana,AR Rahman,0
959402,War Zone,The Vibrators,1978
951212,Light In Your Eyes,Sheryl Crow,2003
961044,Eso Era La Vida,Emmanuel,0
926646,I Want Some of Your Pie,Blind Boy Fuller,1989
959416,Train Ride  (Soundtrack Version),Randy Newman,1981
959418,Hooked On Bavaria,Joey Miskulin & The International Festival Orchestra,0
951230,Spill The Wine,Eric Burdon,1986
754623,Abhi Apna Abhi Paraya Hai,Gaudi + Nusrat Fateh Ali Khan,0
959424,Love In The Meantime,George Jones & Tammy Wynette,0
954528,Was That Good Enough (Mind Journey Mix),Joy Ride,0
910275,Use Somebody,Kings Of Leon,2008
894454,Rett opp og ned,Lars Vaular,2010
908125,Si la tocas otra vez,Platero Y Tu,1994
451529,Dancing Dirt Into The Snow (Album Version),Missy Higgins,0
959434,Seven Days,Jim Reeves,2000
710135,Regn i Rio,Lisa Nilsson,2006
961045,I Dance to Trance In Garbage Bag Pants,Daggermouth,0
959437,Sleepthru,Simon Fisher Turner,2005
910286,Weet dat ik van je hou (met Replay),Gordon,0
404301,Can't Stop the Music,Village People,1980
795602,Rita Y La Guerra,Abraham Boba,2009
877523,Adios Muchachos,Ray Conniff,0
959445,Whoopee Ti Yi Yo!,Peter La Farge,0
959447,6 pieces for electric violin: Dawn of a Darker Day,Ed Alleyne-Johnson,0
885721,Looking Back,Route 33 / Alex James,2006
222170,Don Quichotte: Je suis le Chevalier errant,Choeurs Et Orchestre Radio-Lyrique De Paris_ Andre Pernet_ Lucien Lovano_ Solange Michel,0
959453,Big Yellow Taxi (Double Espresso Nrg Mix),Joni Mitchell,1996
934878,Rose Of The Mountains,Ernest Tubb,1991
566239,Wooly Booly Boogie,Casey Jones,0
265040,Rabo de nube,Silvio Rodríguez,1995
943075,Fegyverem az adrenalin,Torres Dani és a Veni Styx,0
704678,Auch heute noch,Udo Jürgens,1997
918219,I Feel The Earth Move,Carole King,1971
541671,Main Title,Jerry Goldsmith,1966
959468,My Lord And Master (from The King And I),The Original London Cast,0
893934,Time And Space (Album Version),Midnight Movies,2004
910845,North Hanging Rock,British Sea Power,2005
648180,Bucephalus Bouncing Ball [Chosen by Warp co-founder Steve Beckett],Aphex Twin,0
738293,Geno,Dexy's Midnight Runners,1980
945225,Vacation Part 2,Henry Rollins,0
951289,Someday Loves Me,Lester Young - Buddy Rich Trio,0
746491,No Te Aguanto Mas,Objetivo Birmania,1984
951296,In Black Or White,Frankie Bones,2005
869377,What's Going On / Love_ Lead Us Home,Carl Weathersby,0
736351,The Theme (Of Progressive Attack),Brooklyn Bounce,1997
697348,Tu dormi_ io veglio e la tempesta e vento,Ensemble Lucidarium,0
951303,You never know,Patric la Funk feat. Corey Andrew,0
959499,A Rainy Day Refrain,Mindy Carson,0
427025,Indian Love Call,Slim Whitman,1990
549906,2001: A SPACE ODYSSEY - Blue Danube Waltz,Strauss,0
947715,Rhythm Of Life,Richard Marx,1987
959509,Such Is Love_ Such Is Life,Smokey Robinson & The Miracles,0
959510,Three O Clock In The Morning,The Andrews Sisters,0
959512,Oh_ Mari,Camilo Sesto,0
247300,So Tired,Russ Morgan,1997
926746,Next Generation Hip Hop (Lil Irocc Album Version),Lil Irocc Williams,0
871258,Twin Sisters And Half A Bottle Of Bourbon (Album Version),Karma To Burn,1997
271395,He Ain't Heavy He's My Brother (1998 Digital Remaster),The Hollies,0
893991,They Call Me Mr. Tibbs Main Title (King Britt vocal reinterpretation featuring Mr. Lif),King Britt,0
58410,Sleeping Beauty - Ballet Op. 66 (1993 Digital Remaster)_ ACT III:  'The Wedding'_ 25.  Pas de quatre (Adagio): iii.     Variation II:  The Bluebird and Princess Florine (Andantino),London Symphony Orchestra/André Previn,0
828459,Dime tu,Amar Azul,0
664620,M' fhearann saidhbhir (My Land Is Rich) / Nellie Garvey's Favourite / 'G ioman nan gamhan 's mi muladach / Jerry's Pipe Jig,Julie Fowlis,2009
885805,O amor para ser amor,Jorge Ferreira,0
623663,Just In Time To See The Sun,Santana,0
934961,Tutti Frutti,High Contrast,2004
959538,Bugle Blues,Stuff Smith Quartet Feat. Svend Asmussen,0
951348,Seeing Red,Red Snapper feat. Alison David,1998
951349,Crying Time,Ray Charles / The Count Basie Orchestra,0
951350,Battle Hymn of the Republic,The Sun Harbor's Chorus-Documentary Recordings,0
844855,Your Money Makes You Purty,Jerry Reed,1999
25656,V. Moderato con moto from Faust Ballet Music,The Philadelphia Orchestra,0
603158,Deep Ocean Vast Sea,Peter Murphy,1989
631868,Turning Time Around (LP Version),Lou Reed,2000
713790,Serenade For Strings No. 13 In G Major_ KV 525 'Eine Kleine Nachtmusik,Wolfgang Amadeus Mozart,0
917685,The Wanton Song (Album Version),Earth Crisis,2001
949088,Scooby Doo,Eddie Izzard,1998
894018,Tell The King,The Libertines,0
959555,Llorando Me Dio La Una,Manolo Sanlucar / Isidro Munoz Alcon / Los Rocieros,0
959556,Song For David,Hank Marvin,2007
923148,Too Sick To Pray,Alabama 3,2000
771147,Strange Kind Of Woman (Live),Deep Purple,1985
926797,König von Deutschland,Rio Reiser,1986
500814,California Girls,Jim Starck,0
468047,A Tree Grows in Brooklyn,Red Café,0
353360,You Look Like I Need A Drink,Against Me!,2003
910417,They All Laughed,Fred Astaire & Ginger Rogers,1998
762962,Nothing Compares 2 U,Northern Kings,2008
173139,La Cuenta Atrás,The Locos,2008
959572,Is There A Spark? (Album Version),Gwen Guthrie,1990
959582,Last In Line For The Gang Bang,GG Allin,0
83039,Per Sempre (For Always),Anthony Callea,2005
863078,Cavatina - Arranged by Chris Hazell,Bryn Terfel / London Symphony Orchestra / Barry Wordsworth / John Williams,0
959592,Seth,Anal Cunt,1994
959593,New Joc City - Intro [Explicit Album Version],Yung Joc,2006
951403,My Sweet Potato (LP Version),Booker T. & The MG's,0
959596,Talking Over Crabs,Klaus Badelt,2003
99437,The Twelve Days Of Christmas (Album Version),Jerry Jeff Walker,0
959598,The Most Wonderful Time of the Year,Kevin Koelbl,0
960505,Too Late For Us Now,Roger Joseph Manning_ Jr.,2006
943221,Elephant Story,David Wilcox,0
904041,Let There Be Drums,Sandy Nelson,1965
959610,Set Me Free,Drop The Lime,0
812155,La Mala Muerte,Luis Eduardo Aute,1973
910460,Get On The Dance Floor,Rob Base & DJ EZ Rock,1988
861312,Happiness LTD. (Album Version),Hot Hot Heat,2007
853121,Edge Play,Necro,0
885891,The Boy From Ipanema,Diana Krall,2009
361605,The Deep End,Steve Wynn & The Dragon Bridge Orchestra,0
730246,Hungarian Love Song,The Jazz Butcher,0
843969,It Aint Me Babe,The Turtles,0
960414,Welcome,Skaburbian Collective,0
935051,Columbus Stockade Blues,Norman And Nancy Blakie,0
938178,Block Party,Stacy Lattisaw & Johnny Gill,0
959630,Tomorrow Was Supposed To Be A Special Day,Mark Isham,0
959631,The City,The Disco Biscuits,2010
959633,Sholawat Badar,Bimbo,0
959640,Gospel Medley (Amazing Grace_ I'll Fly Away_ Will The Circle Be Unbroken_ I Saw The Light),Tammy Wynette,0
959641,Exploding/Reloading,Scars On Broadway,2008
959642,Fuga Nº II,Os Mutantes,1969
957295,Pour bien réussir dans la chaussure,Albert Préjean,0
156828,Como Uma Onda,Pólo Norte,2000
812189,I Like That You Can't Take That Away From Me,Jae Millz / Eric B. & Rakim / Mashonda / June Christy,0
935070,Jumping Is Not a Crime - Anthem 2009,Major Bryce,0
779423,Gin Soaked Boy,Tom Waits,1983
938684,Easy Rider Gone,Mae West,0
951461,Super Spankin' No 2,Tim 'Love' Lee,1997
926887,Sometimes I Feel Like a Motherless Child,Fred Waring,0
656553,We Need Love (DJ John 'Julius' Knight FTM Vocal Mix),Testament,0
124075,Slow Motion Bossa Nova,Celso Fonseca,2003
713901,Homeless Eyes (LP Version),Keith Carradine,0
959663,It's Not My Time To Go,Dan Hicks & His Hot Licks,1973
869555,I'm Going Home (Live At Filmore East),Ten Years After,0
959668,Gone To Carolina,Shooter Jennings,2006
959669,Las Flores,Fruko Y Sus Tesos,0
943288,Yo Soy Igual Que Tú,Elefante,0
772833,Hollywood Bowl,Adam Green,2005
894140,(The) Timber Man,Johnny Cash,2006
959680,I Think I'm Going To Want To Need That,De La Hoya,0
935106,El Cuerpo Del Delito,Soda Stereo,1985
935107,Mein kleines Herz,Geier Sturzflug,0
918725,Hay Otra En Tu Lugar,Pablo Montero,0
763078,Over The Rainbow,Judy Garland,0
959687,Autonomy,Heartless Bastards,2005
795849,,Milton,0
959691,Close to the Sea,Sad Lovers & Giants,0
910543,Incident At L's Place (A),Lewis Parker,0
863096,New York City Live,JS16,2000
959698,The Winner Is,DJ Phil Ty,0
959700,Oh You Beautiful Doll,Claude Thornhill,1999
951511,The Water Is Wide,Luka Bloom,0
935129,Cross Road Blues,Peter Green Splinter Group,2000
959708,No Fundo Do Coração (Truly_ Madly_ Deeply),Sandy & Junior,1999
935134,La Musica (Original Club Mix),INDIETRO,0
959712,The Flight Test / When I See An Elephant Fly (Reprise),Cliff Edwards/Hall Johnson Choir/Jim Carmichael,0
959713,Monster Zero vs. Mothra (Basterdized Remix by Dean Garcia),Acumen Nation,0
959714,Put Your Shoes On_ Lucy (Bonus Track),Petula Clark,0
928635,Hey Porter,Marty Stuart,2002
132324,Old Friends,Richard Dobson & State Of The Heart,0
951525,All My Love,The Hampton String Quartet,0
943334,No More Good Ideas (Ballad Version),Her Space Holiday,2009
917713,Mercedes Benz - Remix,Janis Joplin Vs Medicine Head,0
935046,Since I Gave My Heart Away,Stephen Schwartz,2002
271593,Träumerei_ No. 7 from Kinderszenen_ Op. 15,Eugene Ormandy,0
951532,En Las Cantinas,La Grande Sinaloa Banda El Limon,0
961214,Final Say,Sambassadeur,2007
484591,Born to Lose (live Paris '77),Johnny Thunders and The Heartbreakers,0
713969,No Estoy Triste,Alejandro Fernandez,1993
877813,Lachen En Mooi Zijn,De Mens,1994
439849,Austin Powers,Alex Machacek,0
749780,Non-Stop Action Pt. 2,The Force,0
959739,The Season of Love,Little River Band,0
942293,Calendar Girl,Stars,2004
961408,She's About A Mover,Sir Douglas Quintet,1969
886018,Rote Sonne über Kasachstan,Dschinghis Khan,2007
9771,Solta,Pedro Khima,2007
697604,If You Want This Love,The West Coast Pop Art Experimental Band,1966
959751,Speaking of Witch,On Trial,2006
484617,Du bist das Meer,Nathalie Tineo,2006
959760,In The Name Of The Holocaust: A. 3'36,John Cage,0
951570,Bad Things Will Happen,Dan Sartain,2010
72876,Vida y Color (Album Version),Tam Tam Go!,0
906798,Je le Savais,Disiz la Peste_ Savant des Rimes_ Awa,0
894231,Epilog von Carl Orff (1992 Digital Remaster),Carl Orff,0
550168,SLEEP ALL DAY,Cactus World News,0
841263,Theme From Star Trek,Montefiori Cocktail,1997
927004,Could It Be I'm Falling In Love,David Grant & Jaki Graham,1985
652812,Profezie_ di me diceste,Cecilia Bartoli / Il Giardino Armonico / Giovanni Antonini,2009
779551,Shake It,Metro Station,2007
804400,Die Kunst_ hundert Jahre alt zu werden - Loch im Meer,Klaus Schulze,0
910626,I Heard It Through The Grapevine,Marvin Gaye,1968
958683,I Remember,Robert Glasper,2005
877861,Return To Innocence (2001 Digital Remaster),Enigma,0
369958,La Gavina,Marina Rossell,0
812327,Nabintou Diakite (Live),MALIAN MUSICIANS & DAMON ALBARN,0
811228,Happy Days - War Is Here Again,The Cassandra Complex,1990
790022,Crossing Dark Rivers - 14-String Guitar_ 7 Duduk_ 3 Shakuhachi,Stephan Micus,2002
943404,You're the Dream Unicorn! - Live (KXLU 2006) [Bonus Track],The Blood Brothers,0
585708,Take Me Home Tonight,Eddie Money,1987
927026,3D Hardware (feat. Taïwan Mc),Les Enfants 2la Basse,0
820537,House Arrest,Strike Anywhere,2006
959804,Long Agos And Worlds Apart,The Small Faces,1968
959805,Teri Masti Feat Josh & Rafaqat Ali Khan,Rishi Rich,2006
927038,Ultimo Arlecchino Alternate Take 2,Ennio Morricone,1975
959807,Cherry Tree,Anna Maria Jopek,2005
959808,It May Be Winter Outside (But In My Heart It's Spring),Love Unlimited,1973
959810,Aconsejado Por La Muerte,José Manuel Aguilera,0
902470,Don't Upset The Rhythm (Go Baby Go),Noisettes,2009
897249,Definitionen Af En Stodder (Part 2) (feat_ Mark Linn_ Orge-E_ L.O.C. og Clemens),Den Gale Pose,2001
959817,Someone To Love,Special D.,2004
460106,Largo Al Factotum,Elio E Le Storie Tese,2004
222539,Ya s toboy,Dino MC 47,0
954756,Every Little Bit Hurts,Title Tracks,2009
935251,Party Place,Krush,0
779604,Legend,Liege Lord,1987
943445,Handel: Concerto grosso Op.3 No. 5 in D minor: II - Fuga_ Allegro,Academy of Ancient Music & Richard Egarr,0
959832,Hard Oh Lord,Little Brother Montgomery,0
853339,Don't Ask Me No Questions (Album Version),Chris Cagle,0
959836,Black Pussy,Dandi & Ugo,0
960058,Motherless Children See A Hard Time,Roscoe Holcomb,0
959838,I'm In The Mood,Barry Biggs,0
460129,Richard II or Extraordinary Popular Delusions and the Madness of Crowds (Responsible Hate Anthem),Titus Andronicus,2010
959848,Freedom Jazz Dance,Eddie Jefferson,1998
844007,I'm Gonna Wash That Man Right Outa My Hair,The Weather Girls,1983
50541,Two By Two/You Have Got to Have a Rudder on the Ark (Danny Kaye_ Harry Goz_ Michael Karm_ Walter Willison),Danny Kaye;Original Broadway Cast,0
640366,I Was Born This Way (Flying Handbag Version),Magnus Carlsson,0
697712,Les malheurs de Sophie,Chantal Goya,1997
959968,One Night Stand,Gunther & the Sunshine Girls,2004
786665,Bad Medicine Waltz,The Cult,1984
956924,Sick,Shel Silverstein,1992
961428,Paradise,Bringing Down Broadway,0
950506,I've Got Papers On You Baby,Lurrie Bell,1997
959870,Non È Così Che Si Fa,Paola Turci,2000
854933,The Art of the Fugue_ BWV 1080/Contrapuntus 7 - Larghetto maestoso,The Canadian Brass,0
722306,Handige Tante - Jongen met geld,Spinvis,2002
151787,Da Te Era Bello Restar  (Bei dir war es immer so schon),Natalino Otto,0
378244,Pourquoi Faut-Il Que Les Hommes S'Ennuient,Jacques Brel,2003
869766,El Abuelo Carmelo,David Calzado y La Charanga Habanera,0
943497,Night Of The Living Dregs,Dixie Dregs,1979
894347,Ne T'En Fais Pas,Gillian Hills,1999
435596,Bank Robber,opm,0
676275,Captain April,Liz Story,1998
959886,Time Gets Us All,Art In Manila,2007
558480,Tea Age Sea,Chris Joss,2009
961432,All Right Now,The Soul Stirrers,1993
959890,Professional Widow,Tori Amos,1996
492948,Nadie es perfecto,Escuela de Odio,2000
917415,Love On Top Of Love-Killer Kiss (The Cole & Clivilles Garage House Mix) (Digitally Remastered 2004),Grace Jones,1989
893683,NAMAE MO SHIRANAI KIMI NI,Maki Ohguro,0
951704,V.I.P. (Part 1 & 2),Fela Kuti,0
935321,Struts (feat. Awol One),Josh Martinez,2008
959898,I Adore You,Sal Mineo; Chorus,0
664988,Santa Claus Is Comin' To Town / White Christmas (Medley) (1996 Digital Remaster),Jimmy McGriff,0
951709,Bargain Day (Original),Quincy Jones & Dinah Washington,0
763294,Shuffle Off To Buffalo,Hal Kemp and his Orchestra,0
959903,Family,David Arnold,2001
959904,Intertribal Song,Midnight Express,0
943521,The Day Hell Broke Loose At Sicard Hollow,Maylene And The Sons Of Disaster,2007
953243,2 Weeks In 2 Days,Kira Neris,2010
779686,A Lover's Concerto (LP Version),The Toys,0
959912,Bean Dubh an Ghleanna (Dark Woman of the Glen),Tony Mac Mahon_ Noel Hill & Iarla O Lionaird,0
845225,Hard Workin Man,Left Lane Cruiser,2009
877997,New Christian Music,Alien Sex Fiend,1983
959919,Big Trouble,Larry Carlton,2005
959920,Light Of Love (LP Version),Leslie Phillips,0
959921,Alles Okay (feat. Franky Kubrick & Leon Taylor),Bandit,0
934131,How Does It Feel,Thomas Function,0
935348,Home (from 'The Time Traveler's Wife'),Mychael Danna / The Hollywood Studio Symphony / Nicholas Dodd,0
951733,Down With The Sickness (Album Version),Disturbed,2000
935350,You Ain't Seen Nothing Yet,Bachman-Turner Overdrive,1974
419255,Can't Let Her Go,Boyz II Men,1997
961439,To The Dogs,The Dirty Backbeats,0
959933,Theme From 'This Is My Beloved' (LP Version),Herbie Mann,0
890443,3 Day Rule,Little Man Tate,2006
100433,Ingen Bok Er Meg Så Kjær,Mons Leidvin Takle,0
853447,Siamo Solo Noi (Live),Vasco Rossi,1999
198088,U.S. Field Artillery - The Caissons Go Rolling Along,US Coast Guard Band,0
99785,La vie fait ce qu'elle veut,Julie Zenatti,2002
959946,Independence Day (Powerhouse Album Version),White Heart,0
959949,Breakin' Down The Barriers (Live_ Batschkapp_ Frankfurt_ 26 January 1988),Strangeways,1986
886349,Everyday People,Sly & The Family Stone;Maroon 5,0
959952,Seven  Days to Arrival,Obliterate,0
959955,I Got What It Takes,Koko Taylor,1969
124373,My Little Red Book (All I Do Is Talk About You),Burt Bacharach / Tony Middleton,0
957789,I Could Have Danced All Night,Jamie Cullum,0
959959,Try Again,Fredrika Stahl,2006
583128,Groovy Movie Blues,Charles Brown,0
912292,Ei haittaa sää - Raindrops Keep Fallin' On My Head -,Johnny,0
742991,Love Ain't Gonna Wait For Us,Billie Jo Spears,0
959965,Just Play Music (lp),Big Audio Dynamite,0
943584,Sleeping (In The Fire) - live Key Club 2000,W.A.S.P.,0
910817,Sure Feels Like It,McBride & The Ride,2005
959971,Bring Your Heart,Angie Stone / Diamond Stone,2002
469926,Le trou du diable - La merci Dieu,Eric Champion,0
959974,Song 518,Judy Trejo,0
665063,Best Foot Forward,DJ Shadow,1996
932775,All I Want For Christmas Is You,Katie Armiger,0
951788,Please Mr Postman,Helen Shapiro,0
525906,Jimmy Ray McGee,Julianne Hough,2008
878062,Spice Up Your Life (Stent Radio Instrumental),Spice Girls,1997
878064,Né En 17 A Leidenstadt,Jean-Jacques Goldman,0
959987,Volare (Nel Blu Di Pinto Di Blu) (1996 Digital Remaster),Dean Martin,0
959988,Foreign Crazy,Tony Rebel,0
959990,The Very Reason That I Live,Bart/Homer/Sideshow Bob,2007
837111,Celestial Vessel - A Walk In Town No. 2,Isildurs Bane,0
959992,Dos Mundos,Compadres,0
304633,La sua figura (feat. Franco Battiato),Giuni Russo,0
958719,Wishing Well (Live),Queen + Paul Rodgers,0
837116,Good Vibrations,Progressive,0
894461,A Heart & a Hand & the Love for a Band,David & The Citizens,2006
