business_id,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours,type,address_num
Bx8cfQJpZvKNA4TWPFWDJQ,Tuscany Mediterranean Grill,,2969 Cahill Main,Fitchburg,WI,53711.0,43.0165752,-89.4242797,3.0,23,1,"[u'Alcohol: full_bar', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", u'Caters: True', u'GoodForKids: False', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", u'HasTV: True', u'NoiseLevel: quiet', u'OutdoorSeating: False', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 2', u'RestaurantsReservations: True', u'RestaurantsTableService: True', u'RestaurantsTakeOut: True', u'WheelchairAccessible: True', u'WiFi: free']","[u'Restaurants', u'Italian', u'Mediterranean', u'Greek']","[u'Monday 16:0-22:0', u'Tuesday 16:0-22:0', u'Wednesday 16:0-22:0', u'Thursday 16:0-22:0', u'Friday 16:0-22:0', u'Saturday 17:0-22:0']",business,2969
IpBSMcheF7xfyHWErn59tw,Panera Bread,,2960 Cahill Main,Fitchburg,WI,53711.0,43.016974,-89.42269,2.5,32,1,"[u'Alcohol: none', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", u'Caters: True', u'GoodForKids: True', u'HasTV: False', u'NoiseLevel: average', u'OutdoorSeating: True', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 1', u'RestaurantsReservations: False', u'RestaurantsTableService: False', u'RestaurantsTakeOut: True', u'WheelchairAccessible: True', u'WiFi: free', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': True, 'brunch': False}""]","[u'Salad', u'Soup', u'Restaurants', u'Breakfast & Brunch', u'Food', u'Bagels', u'Sandwiches']","[u'Monday 6:0-21:0', u'Tuesday 6:0-21:0', u'Wednesday 6:0-21:0', u'Thursday 6:0-21:0', u'Friday 6:0-21:0', u'Saturday 6:0-21:0', u'Sunday 7:0-21:0']",business,2960
mKT30qU_MlLj4Ps82JAZ8w,Uno Pizzeria & Grill,High Crossing,3010 Crossroads Dr,Madison,WI,53718.0,43.1354903,-89.2908119,3.0,50,1,"[u'Alcohol: full_bar', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", u'Caters: False', u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", u'HasTV: True', u'NoiseLevel: average', u'OutdoorSeating: True', u'RestaurantsAttire: casual', u'RestaurantsDelivery: True', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 2', u'RestaurantsReservations: True', u'RestaurantsTableService: True', u'RestaurantsTakeOut: True', u'WheelchairAccessible: True', u'WiFi: free']","[u'Gluten-Free', u'American (Traditional)', u'Pizza', u'Restaurants']","[u'Monday 11:0-23:0', u'Tuesday 11:0-23:0', u'Wednesday 11:0-23:0', u'Thursday 11:0-23:0', u'Friday 11:0-0:0', u'Saturday 11:0-0:0', u'Sunday 11:0-23:0']",business,3010
fH-udnxBjJ0ldqMeaMAoSw,The Wise,Vilas,"Hotel Red, 1501 Monroe St",Madison,WI,53711.0,43.067587,-89.41251,3.0,27,1,"[u'Alcohol: full_bar', u""Ambience: {'romantic': False, 'intimate': False, 'classy': True, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", u'BikeParking: False', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': True, 'street': True, 'validated': True, 'lot': True, 'valet': True}"", u'Caters: False', u'DogsAllowed: False', u'GoodForKids: False', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': True, 'brunch': False}"", u'HasTV: True', u'NoiseLevel: quiet', u'OutdoorSeating: True', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 2', u'RestaurantsReservations: False', u'RestaurantsTableService: True', u'RestaurantsTakeOut: True', u'WheelchairAccessible: True', u'WiFi: free']","[u'Restaurants', u'Gastropubs', u'Breakfast & Brunch', u'Brasseries', u'Spanish', u'Tapas/Small Plates']","[u'Monday 7:0-10:30', u'Monday 16:0-21:0', u'Tuesday 7:0-10:30', u'Tuesday 16:0-21:0', u'Wednesday 7:0-10:30', u'Wednesday 16:0-21:0', u'Thursday 7:0-10:30', u'Thursday 16:0-21:0', u'Friday 7:0-10:30', u'Friday 16:0-22:0', u'Saturday 7:0-10:30', u'Saturday 16:0-22:0', u'Sunday 7:0-14:0', u'Sunday 16:0-21:0']",business,1501
CRD6zKJSRbkiwTPYMIaavA,Africana Restaurant and Lounge,Schenk - Atwood,2701 Atwood Ave,Madison,WI,53704.0,43.0937705,-89.3452006,2.5,10,0,"[u'Alcohol: full_bar', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", u'OutdoorSeating: False', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 2', u'RestaurantsReservations: True', u'RestaurantsTableService: True', u'RestaurantsTakeOut: True', u'WheelchairAccessible: True']","[u'African', u'Restaurants']","[u'Tuesday 11:0-2:0', u'Wednesday 11:0-2:0', u'Thursday 11:0-2:0', u'Friday 11:0-2:30', u'Saturday 11:0-2:30', u'Sunday 11:0-2:0']",business,2701
zv7ApWWtKbu1r_qNK4SFrg,Gino's Italian Deli,,6509 Century Ave,Middleton,WI,53562.0,43.1038884255,-89.4917572933,4.5,7,1,"[u'BikeParking: False', u'BusinessAcceptsCreditCards: True', u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", u'HasTV: False', u'OutdoorSeating: True', u'RestaurantsAttire: casual', u'RestaurantsDelivery: True', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 1', u'RestaurantsReservations: False', u'RestaurantsTakeOut: True']","[u'Italian', u'Restaurants', u'Delis']",,business,6509
Twcjx4ofM9GWwXN6LVGSzw,Merchant Madison,Capitol,121 S Pinckney St,Madison,WI,53703.0,43.0742365,-89.3810119,4.0,374,1,"[u'Alcohol: full_bar', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': True, 'divey': False, 'touristy': False, 'trendy': True, 'upscale': False, 'casual': False}"", u""BestNights: {'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': True, 'saturday': True}"", u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", u'Caters: False', u'CoatCheck: False', u'GoodForDancing: False', u'GoodForKids: False', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"", u'HappyHour: True', u'HasTV: True', u""Music: {'dj': False, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False}"", u'NoiseLevel: loud', u'OutdoorSeating: True', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 2', u'RestaurantsReservations: True', u'RestaurantsTableService: True', u'RestaurantsTakeOut: True', u'Smoking: outdoor', u'WheelchairAccessible: True', u'WiFi: free']","[u'Cocktail Bars', u'Grocery', u'Sandwiches', u'Bars', u'American (Traditional)', u'Restaurants', u'Wine Bars', u'American (New)', u'Nightlife', u'Food']","[u'Monday 15:0-2:0', u'Tuesday 15:0-2:0', u'Wednesday 15:0-2:0', u'Thursday 15:0-2:0', u'Friday 15:0-2:30', u'Saturday 9:0-2:30', u'Sunday 9:0-2:0']",business,121
YK6XFE1SbLZGGXIKZmrQ-Q,Campus Biryani & Gyros,Vilas,1437 Regent St,Madison,WI,53711.0,43.0675794,-89.4106017,1.5,34,1,"[u'Alcohol: none', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", u'Caters: False', u'GoodForKids: False', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}"", u'HasTV: False', u'NoiseLevel: very_loud', u'OutdoorSeating: False', u'RestaurantsAttire: casual', u'RestaurantsDelivery: True', u'RestaurantsGoodForGroups: False', u'RestaurantsPriceRange2: 1', u'RestaurantsReservations: False', u'RestaurantsTableService: False', u'RestaurantsTakeOut: True', u'WheelchairAccessible: True', u'WiFi: no']","[u'Buffets', u'Restaurants', u'Indian']","[u'Monday 11:0-22:0', u'Tuesday 11:0-22:0', u'Wednesday 11:0-22:0', u'Thursday 11:0-22:0', u'Friday 11:0-22:0', u'Saturday 11:0-22:0', u'Sunday 11:0-22:0']",business,1437
9w18Hgg_UmI18YyVTP_E3Q,Fuzzy's Taco Shop,Sunset Village,3519 University Ave,Madison,WI,53719.0,43.0751082,-89.4476881,3.5,67,0,"[u'Alcohol: beer_and_wine', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", u'Caters: True', u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}"", u'HasTV: True', u'NoiseLevel: loud', u'OutdoorSeating: True', u'RestaurantsAttire: casual', u'RestaurantsDelivery: True', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 1', u'RestaurantsReservations: False', u'RestaurantsTableService: False', u'RestaurantsTakeOut: True', u'WiFi: free']","[u'Restaurants', u'Mexican']","[u'Monday 9:0-21:0', u'Tuesday 9:0-21:0', u'Wednesday 9:0-21:0', u'Thursday 9:0-21:0', u'Friday 9:0-22:0', u'Saturday 9:0-22:0', u'Sunday 9:0-20:0']",business,3519
6ByLcHHPTXepgDg7mx3A0A,The Continental,,2784 S Fish Hatchery Rd,Fitchburg,WI,53711.0,43.005696,-89.426917,2.5,15,0,"[u'Alcohol: full_bar', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", u'GoodForKids: False', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"", u'HasTV: True', u'NoiseLevel: average', u'OutdoorSeating: True', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 2', u'RestaurantsReservations: True', u'RestaurantsTableService: True', u'RestaurantsTakeOut: True', u'WheelchairAccessible: True']","[u'Restaurants', u'Italian']",,business,2784
d00CmCZ6WlNTMlYCfyuZ0g,Veranda Restaurant & Wine Bar,,2790 S Fish Hatchery Rd,Fitchburg,WI,53711.0,43.006191,-89.426755,3.5,35,0,"[u'Alcohol: full_bar', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", u'Caters: True', u'GoodForDancing: False', u'GoodForKids: False', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", u'HappyHour: True', u'HasTV: True', u'NoiseLevel: average', u'OutdoorSeating: True', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 3', u'RestaurantsReservations: True', u'RestaurantsTableService: True', u'RestaurantsTakeOut: True', u'WheelchairAccessible: True', u'WiFi: free']","[u'Restaurants', u'Nightlife', u'Wine Bars', u'Mediterranean', u'Bars']","[u'Monday 15:0-21:0', u'Tuesday 15:0-21:0', u'Wednesday 15:0-21:0', u'Thursday 15:0-21:0', u'Friday 15:0-22:0', u'Saturday 15:0-22:0']",business,2790
eHqruXdW4K78n1BsyUkNSw,Willows Tavern,,5485 Willow Rd,Waunakee,WI,53597.0,43.1498592,-89.4179647,2.5,3,1,"[u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", u'BikeParking: True', u'BusinessAcceptsCreditCards: False', u'GoodForDancing: True', u'GoodForKids: False', u'HappyHour: True', u'HasTV: True', u'OutdoorSeating: True', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 1', u'RestaurantsReservations: False']","[u'American (Traditional)', u'Nightlife', u'Restaurants', u'Bars']",,business,5485
vXiyhRwW2j18Zo4SKWdP3A,Dry Bean,,5264 Verona Rd,Fitchburg,WI,53711.0,43.0216304,-89.4704037,2.0,5,0,"[u'Alcohol: full_bar', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", u""BestNights: {'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}"", u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", u'CoatCheck: True', u'GoodForKids: False', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", u""Music: {'dj': True, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': True, 'video': False, 'jukebox': False}"", u'OutdoorSeating: False', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 2', u'RestaurantsReservations: False', u'RestaurantsTableService: True', u'RestaurantsTakeOut: False', u'Smoking: outdoor', u'WheelchairAccessible: False', u'WiFi: no']","[u'Pubs', u'American (New)', u'Nightlife', u'Bars', u'Restaurants']",,business,5264
GzF7sbLocL-0e9o3_zPNyw,Willie Ty's Eatery,,836 Grove St,Sun Prairie,WI,53590.0,43.1735465023,-89.207618699,3.5,40,1,"[u'Alcohol: full_bar', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", u""BestNights: {'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': True, 'saturday': False}"", u'BikeParking: True', u'BusinessAcceptsBitcoin: False', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", u'Caters: True', u'CoatCheck: False', u'DogsAllowed: False', u'DriveThru: False', u'GoodForDancing: False', u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", u'HappyHour: True', u'HasTV: True', u""Music: {'dj': False, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False}"", u'NoiseLevel: average', u'OutdoorSeating: True', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 2', u'RestaurantsReservations: True', u'RestaurantsTableService: True', u'RestaurantsTakeOut: True', u'Smoking: no', u'WheelchairAccessible: True', u'WiFi: free']","[u'American (New)', u'Burgers', u'Nightlife', u'Restaurants', u'Pubs', u'Bars']","[u'Tuesday 11:30-22:0', u'Wednesday 11:30-22:0', u'Thursday 11:30-22:0', u'Friday 11:30-23:0', u'Saturday 11:30-23:0', u'Sunday 11:30-21:0']",business,836
M25NgFDHrozQn4MhIsEpRw,Bistro 101,,"101 E Main St, Ste 150",Mount Horeb,WI,53572.0,43.008397,-89.739315,4.0,23,1,"[u'Alcohol: full_bar', u""Ambience: {'romantic': False, 'intimate': True, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", u'Caters: False', u'GoodForKids: False', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", u'HasTV: True', u'NoiseLevel: average', u'OutdoorSeating: False', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 3', u'RestaurantsReservations: True', u'RestaurantsTableService: True', u'RestaurantsTakeOut: False', u'WheelchairAccessible: False']","[u'American (New)', u'Mediterranean', u'Restaurants']","[u'Tuesday 16:0-21:0', u'Wednesday 16:0-21:0', u'Thursday 16:0-21:0', u'Friday 16:0-21:0', u'Saturday 16:0-21:0']",business,101
3r1-6Hrfiobded7DRxstxQ,Sí Café,Capitol,117 South Pinckney Street,Madison,WI,53703.0,43.0742752136,-89.3812054826,5.0,9,1,"[u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", u'BikeParking: True', u'BusinessAcceptsBitcoin: False', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", u'Caters: False', u'GoodForKids: False', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", u'HasTV: False', u'NoiseLevel: quiet', u'OutdoorSeating: False', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: False', u'RestaurantsPriceRange2: 1', u'RestaurantsReservations: False', u'RestaurantsTableService: False', u'RestaurantsTakeOut: True', u'WheelchairAccessible: True', u'Alcohol: full_bar', u'DogsAllowed: True', u'WiFi: free', u'Smoking: no']","[u'Coffee & Tea', u'Food', u'Nightlife', u'Bars', u'Restaurants', u'Cafes']","[u'Tuesday 8:0-16:0', u'Wednesday 8:0-16:0', u'Thursday 8:0-16:0', u'Friday 8:0-16:0', u'Friday 17:0-23:0', u'Saturday 18:0-0:0']",business,117
