R,apikey,id,name,url,location,switch_to_order_menu,cuisines,average_cost_for_two,price_range,currency,offers,thumb,user_rating,photos_url,menu_url,featured_image,has_online_delivery,is_delivering_now,deeplink,has_table_booking,events_url,establishment_types,address,locality,city,city_id,latitude,longitude,zipcode,country_id,locality_verbose,address_num
"OrderedDict([(u'res_id', 17501587)])",1719841032c7a280070d7a7a197fd150,17501587,Hooterville Inn,https://www.zomato.com/madison-wi/hooterville-inn-blue-mounds?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"OrderedDict([(u'address', u'10992 Division St, Blue Mounds, WI 53517'), (u'locality', u'Blue Mounds'), (u'city', u'Madison'), (u'city_id', 1264), (u'latitude', u'43.0173000000'), (u'longitude', u'-89.8315000000'), (u'zipcode', u'53517'), (u'country_id', 216), (u'locality_verbose', u'Blue Mounds, Madison')])",0,"American, Breakfast, Pizza",10,1,$,[],,"OrderedDict([(u'aggregate_rating', u'3.2'), (u'rating_text', u'Average'), (u'rating_color', u'CDD614'), (u'votes', u'15')])",https://www.zomato.com/madison-wi/hooterville-inn-blue-mounds/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/madison-wi/hooterville-inn-blue-mounds/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,,0,0,zomato://restaurant/17501587,0,https://www.zomato.com/madison-wi/hooterville-inn-blue-mounds/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,[],"10992 Division St, Blue Mounds, WI 53517",Blue Mounds,Madison,1264,43.0173,-89.8315,53517.0,216,"Blue Mounds, Madison",10992
"OrderedDict([(u'res_id', 17501589)])",1719841032c7a280070d7a7a197fd150,17501589,Cambridge,https://www.zomato.com/madison-wi/cambridge-cambridge?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"OrderedDict([(u'address', u'W9534 Hwy 12, Cambridge, WI 53523'), (u'locality', u'Cambridge'), (u'city', u'Madison'), (u'city_id', 1264), (u'latitude', u'42.9989000000'), (u'longitude', u'-89.0032000000'), (u'zipcode', u'53523'), (u'country_id', 216), (u'locality_verbose', u'Cambridge, Madison')])",0,Fast Food,0,1,$,[],,"OrderedDict([(u'aggregate_rating', u'0'), (u'rating_text', u'Not rated'), (u'rating_color', u'CBCBC8'), (u'votes', u'2')])",https://www.zomato.com/madison-wi/cambridge-cambridge/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/madison-wi/cambridge-cambridge/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,,0,0,zomato://restaurant/17501589,0,https://www.zomato.com/madison-wi/cambridge-cambridge/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,[],"W9534 Hwy 12, Cambridge, WI 53523",Cambridge,Madison,1264,42.9989,-89.0032,53523.0,216,"Cambridge, Madison",9534
"OrderedDict([(u'res_id', 17501595)])",1719841032c7a280070d7a7a197fd150,17501595,Heather's Rockdale Bar & Grill,https://www.zomato.com/madison-wi/heathers-rockdale-bar-grill-cambridge?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"OrderedDict([(u'address', u'222 Water St, Cambridge, WI 53523'), (u'locality', u'Cambridge'), (u'city', u'Madison'), (u'city_id', 1264), (u'latitude', u'42.9729000000'), (u'longitude', u'-89.0312000000'), (u'zipcode', u'53523'), (u'country_id', 216), (u'locality_verbose', u'Cambridge, Madison')])",0,American,10,1,$,[],,"OrderedDict([(u'aggregate_rating', u'3.3'), (u'rating_text', u'Average'), (u'rating_color', u'CDD614'), (u'votes', u'18')])",https://www.zomato.com/madison-wi/heathers-rockdale-bar-grill-cambridge/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/madison-wi/heathers-rockdale-bar-grill-cambridge/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,,0,0,zomato://restaurant/17501595,0,https://www.zomato.com/madison-wi/heathers-rockdale-bar-grill-cambridge/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,[],"222 Water St, Cambridge, WI 53523",Cambridge,Madison,1264,42.9729,-89.0312,53523.0,216,"Cambridge, Madison",222
"OrderedDict([(u'res_id', 17501596)])",1719841032c7a280070d7a7a197fd150,17501596,Lake Ripley Family Restaurant,https://www.zomato.com/madison-wi/lake-ripley-family-restaurant-cambridge?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"OrderedDict([(u'address', u'W9644 US Highway 12, Cambridge, WI 53523'), (u'locality', u'Cambridge'), (u'city', u'Madison'), (u'city_id', 1264), (u'latitude', u'43.0011000000'), (u'longitude', u'-89.0084000000'), (u'zipcode', u'53523'), (u'country_id', 216), (u'locality_verbose', u'Cambridge, Madison')])",0,American,10,1,$,[],,"OrderedDict([(u'aggregate_rating', u'3.2'), (u'rating_text', u'Average'), (u'rating_color', u'CDD614'), (u'votes', u'13')])",https://www.zomato.com/madison-wi/lake-ripley-family-restaurant-cambridge/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/madison-wi/lake-ripley-family-restaurant-cambridge/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,,0,0,zomato://restaurant/17501596,0,https://www.zomato.com/madison-wi/lake-ripley-family-restaurant-cambridge/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,[],"W9644 US Highway 12, Cambridge, WI 53523",Cambridge,Madison,1264,43.0011,-89.0084,53523.0,216,"Cambridge, Madison",9644
"OrderedDict([(u'res_id', 17501597)])",1719841032c7a280070d7a7a197fd150,17501597,London Depot,https://www.zomato.com/madison-wi/london-depot-cambridge?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"OrderedDict([(u'address', u'W9696 E Main St, Cambridge, WI 53523'), (u'locality', u'Cambridge'), (u'city', u'Madison'), (u'city_id', 1264), (u'latitude', u'43.0470000000'), (u'longitude', u'-89.0113000000'), (u'zipcode', u'53523'), (u'country_id', 216), (u'locality_verbose', u'Cambridge, Madison')])",0,Bar Food,10,1,$,[],,"OrderedDict([(u'aggregate_rating', u'0'), (u'rating_text', u'Not rated'), (u'rating_color', u'CBCBC8'), (u'votes', u'3')])",https://www.zomato.com/madison-wi/london-depot-cambridge/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/madison-wi/london-depot-cambridge/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,,0,0,zomato://restaurant/17501597,0,https://www.zomato.com/madison-wi/london-depot-cambridge/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,[],"W9696 E Main St, Cambridge, WI 53523",Cambridge,Madison,1264,43.047,-89.0113,53523.0,216,"Cambridge, Madison",9696
"OrderedDict([(u'res_id', 17501599)])",1719841032c7a280070d7a7a197fd150,17501599,Pizza Pit Extreme,https://www.zomato.com/madison-wi/pizza-pit-extreme-cambridge?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"OrderedDict([(u'address', u'275 W Main St, Cambridge, WI 53523'), (u'locality', u'Cambridge'), (u'city', u'Madison'), (u'city_id', 1264), (u'latitude', u'43.0048710000'), (u'longitude', u'-89.0227250000'), (u'zipcode', u'53523'), (u'country_id', 216), (u'locality_verbose', u'Cambridge, Madison')])",0,"Desserts, Pizza, Sandwich",0,1,$,[],,"OrderedDict([(u'aggregate_rating', u'0'), (u'rating_text', u'Not rated'), (u'rating_color', u'CBCBC8'), (u'votes', u'2')])",https://www.zomato.com/madison-wi/pizza-pit-extreme-cambridge/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/madison-wi/pizza-pit-extreme-cambridge/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,,0,0,zomato://restaurant/17501599,0,https://www.zomato.com/madison-wi/pizza-pit-extreme-cambridge/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,[],"275 W Main St, Cambridge, WI 53523",Cambridge,Madison,1264,43.004871,-89.022725,53523.0,216,"Cambridge, Madison",275
"OrderedDict([(u'res_id', 17501603)])",1719841032c7a280070d7a7a197fd150,17501603,Sports Page,https://www.zomato.com/madison-wi/sports-page-cambridge?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"OrderedDict([(u'address', u'W9535 US Highway 12, Cambridge, WI 53523'), (u'locality', u'Cambridge'), (u'city', u'Madison'), (u'city_id', 1264), (u'latitude', u'42.9989000000'), (u'longitude', u'-89.0033000000'), (u'zipcode', u'53523'), (u'country_id', 216), (u'locality_verbose', u'Cambridge, Madison')])",0,American,10,1,$,[],,"OrderedDict([(u'aggregate_rating', u'3.1'), (u'rating_text', u'Average'), (u'rating_color', u'CDD614'), (u'votes', u'12')])",https://www.zomato.com/madison-wi/sports-page-cambridge/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/madison-wi/sports-page-cambridge/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,,0,0,zomato://restaurant/17501603,0,https://www.zomato.com/madison-wi/sports-page-cambridge/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,[],"W9535 US Highway 12, Cambridge, WI 53523",Cambridge,Madison,1264,42.9989,-89.0033,53523.0,216,"Cambridge, Madison",9535
"OrderedDict([(u'res_id', 17501604)])",1719841032c7a280070d7a7a197fd150,17501604,Subway,https://www.zomato.com/madison-wi/subway-16-cambridge?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"OrderedDict([(u'address', u'412 W Main St, Cambridge, WI 53523'), (u'locality', u'Cambridge'), (u'city', u'Madison'), (u'city_id', 1264), (u'latitude', u'43.0073000000'), (u'longitude', u'-89.0226000000'), (u'zipcode', u'53523'), (u'country_id', 216), (u'locality_verbose', u'Cambridge, Madison')])",0,Fast Food,10,1,$,[],,"OrderedDict([(u'aggregate_rating', u'0'), (u'rating_text', u'Not rated'), (u'rating_color', u'CBCBC8'), (u'votes', u'2')])",https://www.zomato.com/madison-wi/subway-16-cambridge/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/madison-wi/subway-16-cambridge/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,,0,0,zomato://restaurant/17501604,0,https://www.zomato.com/madison-wi/subway-16-cambridge/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,[],"412 W Main St, Cambridge, WI 53523",Cambridge,Madison,1264,43.0073,-89.0226,53523.0,216,"Cambridge, Madison",412
"OrderedDict([(u'res_id', 17501607)])",1719841032c7a280070d7a7a197fd150,17501607,Utica Bar,https://www.zomato.com/madison-wi/utica-bar-cambridge?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"OrderedDict([(u'address', u'2167 CR-W, Cambridge, WI 53523'), (u'locality', u'Cambridge'), (u'city', u'Madison'), (u'city_id', 1264), (u'latitude', u'42.9674430000'), (u'longitude', u'-89.1219710000'), (u'zipcode', u'53523'), (u'country_id', 216), (u'locality_verbose', u'Cambridge, Madison')])",0,Bar Food,10,1,$,[],,"OrderedDict([(u'aggregate_rating', u'0'), (u'rating_text', u'Not rated'), (u'rating_color', u'CBCBC8'), (u'votes', u'1')])",https://www.zomato.com/madison-wi/utica-bar-cambridge/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/madison-wi/utica-bar-cambridge/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,,0,0,zomato://restaurant/17501607,0,https://www.zomato.com/madison-wi/utica-bar-cambridge/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,[],"2167 CR-W, Cambridge, WI 53523",Cambridge,Madison,1264,42.967443,-89.121971,53523.0,216,"Cambridge, Madison",2167
"OrderedDict([(u'res_id', 17501609)])",1719841032c7a280070d7a7a197fd150,17501609,Appletree Family Restaurant,https://www.zomato.com/madison-wi/appletree-family-restaurant-columbus?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"OrderedDict([(u'address', u'675 Park Ave, Columbus, WI 53925'), (u'locality', u'Columbus'), (u'city', u'Madison'), (u'city_id', 1264), (u'latitude', u'43.3342000000'), (u'longitude', u'-89.0195000000'), (u'zipcode', u'53925'), (u'country_id', 216), (u'locality_verbose', u'Columbus, Madison')])",0,Diner,10,1,$,[],,"OrderedDict([(u'aggregate_rating', u'3.5'), (u'rating_text', u'Good'), (u'rating_color', u'9ACD32'), (u'votes', u'34')])",https://www.zomato.com/madison-wi/appletree-family-restaurant-columbus/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/madison-wi/appletree-family-restaurant-columbus/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,,0,0,zomato://restaurant/17501609,0,https://www.zomato.com/madison-wi/appletree-family-restaurant-columbus/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,[],"675 Park Ave, Columbus, WI 53925",Columbus,Madison,1264,43.3342,-89.0195,53925.0,216,"Columbus, Madison",675
"OrderedDict([(u'res_id', 17501611)])",1719841032c7a280070d7a7a197fd150,17501611,Burger King,https://www.zomato.com/madison-wi/burger-king-31-columbus?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"OrderedDict([(u'address', u'101 Dix St, Columbus, WI 53925'), (u'locality', u'Columbus'), (u'city', u'Madison'), (u'city_id', 1264), (u'latitude', u'43.3452000000'), (u'longitude', u'-89.0290000000'), (u'zipcode', u'53925'), (u'country_id', 216), (u'locality_verbose', u'Columbus, Madison')])",0,Fast Food,10,1,$,[],,"OrderedDict([(u'aggregate_rating', u'2.6'), (u'rating_text', u'Average'), (u'rating_color', u'FFBA00'), (u'votes', u'5')])",https://www.zomato.com/madison-wi/burger-king-31-columbus/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/madison-wi/burger-king-31-columbus/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,,0,0,zomato://restaurant/17501611,0,https://www.zomato.com/madison-wi/burger-king-31-columbus/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,[],"101 Dix St, Columbus, WI 53925",Columbus,Madison,1264,43.3452,-89.029,53925.0,216,"Columbus, Madison",101
"OrderedDict([(u'res_id', 17501612)])",1719841032c7a280070d7a7a197fd150,17501612,Capri Steak House,https://www.zomato.com/madison-wi/capri-steak-house-columbus?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"OrderedDict([(u'address', u'126 S Ludington St, Columbus, WI 53925'), (u'locality', u'Columbus'), (u'city', u'Madison'), (u'city_id', 1264), (u'latitude', u'43.3381000000'), (u'longitude', u'-89.0151000000'), (u'zipcode', u'53925'), (u'country_id', 216), (u'locality_verbose', u'Columbus, Madison')])",0,Steak,25,2,$,[],,"OrderedDict([(u'aggregate_rating', u'3.3'), (u'rating_text', u'Average'), (u'rating_color', u'CDD614'), (u'votes', u'27')])",https://www.zomato.com/madison-wi/capri-steak-house-columbus/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/madison-wi/capri-steak-house-columbus/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,,0,0,zomato://restaurant/17501612,0,https://www.zomato.com/madison-wi/capri-steak-house-columbus/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,[],"126 S Ludington St, Columbus, WI 53925",Columbus,Madison,1264,43.3381,-89.0151,53925.0,216,"Columbus, Madison",126
"OrderedDict([(u'res_id', 17501613)])",1719841032c7a280070d7a7a197fd150,17501613,Cardinal's Cage,https://www.zomato.com/madison-wi/cardinals-cage-columbus?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"OrderedDict([(u'address', u'119 E James St, Columbus, WI 53925'), (u'locality', u'Columbus'), (u'city', u'Madison'), (u'city_id', 1264), (u'latitude', u'43.3381000000'), (u'longitude', u'-89.0146000000'), (u'zipcode', u'53925'), (u'country_id', 216), (u'locality_verbose', u'Columbus, Madison')])",0,"American, BBQ, Bar Food",0,1,$,[],,"OrderedDict([(u'aggregate_rating', u'0'), (u'rating_text', u'Not rated'), (u'rating_color', u'CBCBC8'), (u'votes', u'2')])",https://www.zomato.com/madison-wi/cardinals-cage-columbus/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/madison-wi/cardinals-cage-columbus/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,,0,0,zomato://restaurant/17501613,0,https://www.zomato.com/madison-wi/cardinals-cage-columbus/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,[],"119 E James St, Columbus, WI 53925",Columbus,Madison,1264,43.3381,-89.0146,53925.0,216,"Columbus, Madison",119
"OrderedDict([(u'res_id', 17501614)])",1719841032c7a280070d7a7a197fd150,17501614,China King,https://www.zomato.com/madison-wi/china-king-1-columbus?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"OrderedDict([(u'address', u'107 N Ludington St, Columbus, WI 53925'), (u'locality', u'Columbus'), (u'city', u'Madison'), (u'city_id', 1264), (u'latitude', u'43.3385000000'), (u'longitude', u'-89.0146000000'), (u'zipcode', u'53925'), (u'country_id', 216), (u'locality_verbose', u'Columbus, Madison')])",0,Chinese,10,1,$,[],,"OrderedDict([(u'aggregate_rating', u'3.7'), (u'rating_text', u'Good'), (u'rating_color', u'9ACD32'), (u'votes', u'50')])",https://www.zomato.com/madison-wi/china-king-1-columbus/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/madison-wi/china-king-1-columbus/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,,0,0,zomato://restaurant/17501614,0,https://www.zomato.com/madison-wi/china-king-1-columbus/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,[],"107 N Ludington St, Columbus, WI 53925",Columbus,Madison,1264,43.3385,-89.0146,53925.0,216,"Columbus, Madison",107
"OrderedDict([(u'res_id', 17501615)])",1719841032c7a280070d7a7a197fd150,17501615,Columbus Family Restaurant,https://www.zomato.com/madison-wi/columbus-family-restaurant-columbus?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"OrderedDict([(u'address', u'224 Dix St, Columbus, WI 53925'), (u'locality', u'Columbus'), (u'city', u'Madison'), (u'city_id', 1264), (u'latitude', u'43.3432000000'), (u'longitude', u'-89.0293000000'), (u'zipcode', u'53925'), (u'country_id', 216), (u'locality_verbose', u'Columbus, Madison')])",0,"American, Breakfast, Mexican",10,1,$,[],,"OrderedDict([(u'aggregate_rating', u'3.1'), (u'rating_text', u'Average'), (u'rating_color', u'CDD614'), (u'votes', u'17')])",https://www.zomato.com/madison-wi/columbus-family-restaurant-columbus/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/madison-wi/columbus-family-restaurant-columbus/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,,0,0,zomato://restaurant/17501615,0,https://www.zomato.com/madison-wi/columbus-family-restaurant-columbus/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,[],"224 Dix St, Columbus, WI 53925",Columbus,Madison,1264,43.3432,-89.0293,53925.0,216,"Columbus, Madison",224
"OrderedDict([(u'res_id', 17501617)])",1719841032c7a280070d7a7a197fd150,17501617,Culver's,https://www.zomato.com/madison-wi/culvers-1-columbus?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"OrderedDict([(u'address', u'201 Dix St, Columbus, WI 53925'), (u'locality', u'Columbus'), (u'city', u'Madison'), (u'city_id', 1264), (u'latitude', u'43.3435000000'), (u'longitude', u'-89.0289000000'), (u'zipcode', u'53925'), (u'country_id', 216), (u'locality_verbose', u'Columbus, Madison')])",0,"American, Burger, Desserts",10,1,$,[],,"OrderedDict([(u'aggregate_rating', u'2.8'), (u'rating_text', u'Average'), (u'rating_color', u'FFBA00'), (u'votes', u'6')])",https://www.zomato.com/madison-wi/culvers-1-columbus/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/madison-wi/culvers-1-columbus/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,,0,0,zomato://restaurant/17501617,0,https://www.zomato.com/madison-wi/culvers-1-columbus/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,[],"201 Dix St, Columbus, WI 53925",Columbus,Madison,1264,43.3435,-89.0289,53925.0,216,"Columbus, Madison",201
